source_id,parallax,parallax_error,phot_g_mean_mag,bp_rp,ra,ra_error
5519117229744210944,51.647771752125216,0.016415281,11.314819,2.3397694,119.2234839106459,0.014224974
1443068608699851008,51.646276198949586,0.041330684,11.227198,2.3846998,202.9594075396803,0.027984947
1451197916638959872,51.63747209760398,0.24441451,11.839533,2.6424952,209.71769182511895,0.1708115
6900333494712655616,51.631691335234024,0.025798306,12.349941,2.920432,311.68342967315823,0.021456363
3317901165746471552,51.61647406160722,0.123500295,5.5651684,0.78450584,94.31626320939142,0.11200177
5130446359011574528,51.606449573933034,0.13596049,8.393935,1.4475951,37.25998123852211,0.089887075
3154550541435395200,51.60478182674263,0.027335888,11.292978,2.2551317,106.30160565523498,0.023618782
3573119499842945280,51.57618845808181,0.04271119,10.616167,2.4618807,176.68206095688961,0.031377852
3608334005420675584,51.575136769491685,0.03262893,12.879993,2.9800673,200.47435509523027,0.027452203
4978625041828782848,51.56932314669639,0.044583566,11.090558,2.55373,5.403301694211377,0.026539039
5972124644679705728,51.56092319297979,0.17799784,18.132826,4.821617,258.4192904883215,0.16024369
868209703104242048,51.5556411154901,0.030939665,11.7453375,2.6529388,114.62216862501052,0.0253152
615733593956317568,51.53569858284947,0.036321424,15.307651,0.5404167,150.45412521332068,0.032472376
6612817217002464128,51.53230591775948,0.018578304,13.316293,2.8600283,329.70705396749236,0.014020897
6031475835680030720,51.52022228159037,0.026019191,11.547314,2.5225086,248.91420693698925,0.022915585
3578493912678529152,51.505254607853495,0.049823347,10.701746,2.3093433,187.21936222327975,0.040385336
6599565765426015232,51.50341110534692,0.08774122,13.555828,3.5059881,334.33070901737386,0.06972473
1421042126620559104,51.49780215612805,0.16321653,16.146393,4.4465523,264.97163605159204,0.1782832
4287033293110195456,51.49532543498256,2.6000972,20.118586,1.8568783,282.0264688853103,1.3805022
2719512513745949184,51.49092046809177,0.03990693,14.824642,3.777791,342.0961253423981,0.033682838
617982090939470464,51.48967687874032,0.024991471,12.186656,2.6621065,144.87402457514528,0.0213787
1505214930047542784,51.45781615623223,0.013123105,9.535872,1.856245,214.35186828824175,0.00925789
3862117335108574848,51.45001237026829,0.028258793,13.988913,3.4928083,158.13634891696773,0.025354406
3578493912677730048,51.44162743482788,0.028134562,10.644775,2.3000412,187.22021666894105,0.0220993
5922125556008846208,51.437676240875675,0.02589661,12.824652,3.0253649,263.8138935023248,0.019264603
6424217300298269568,51.43574869336401,0.020633593,12.639671,2.6579094,301.7005986943156,0.009951403
6383229053001389312,51.43013886505068,0.043312784,13.026958,2.9645624,332.5622450415509,0.033414632
550301107233576320,51.414150392748944,0.018358596,11.111915,2.3639154,65.49943035167864,0.013130229
5698015743046182272,51.39988628348321,0.2445377,2.7505891,0.78982997,121.8856299797689,0.15947841
6814962601568904576,51.399140410120886,0.070608966,12.077593,2.7946014,324.75875751254034,0.057255816
2163558855915068416,51.3935491443389,0.01798655,7.431637,1.1427221,315.6724037191263,0.014383529
4967212763968339712,51.39236908097548,0.013565918,10.631793,2.0304937,35.60729944378852,0.0066720312
133359735269472768,51.378517683931214,0.043668423,12.326923,2.7613907,39.19708391635454,0.037266944
4303294035005560704,51.37345958534111,0.040069543,11.765134,2.6732225,297.75402804849074,0.029288786
1603272950424941440,51.346175446970754,0.019286886,12.155627,2.7766218,233.85853604492914,0.018967077
258996015538087680,51.341577325151164,0.0581492,15.045763,3.8818302,71.58398349941925,0.04542841
3931880591977203584,51.341512801481336,0.19414544,15.701753,4.314273,188.82234404657177,0.17610733
6522188390538224640,51.33991536359928,0.017428031,13.064616,2.9780188,356.6320742231057,0.009174031
6664246083120889344,51.33795140502415,0.04011208,14.639255,3.608758,289.62011346695056,0.03047952
4759543295545939840,51.33708293726009,0.017541526,6.8062754,0.930202,81.9126319385433,0.016651493
1181168684174651392,51.32545131248216,0.022029746,13.726353,3.1662054,223.40532838229845,0.019749658
5210240327318434304,51.31717474962205,0.098105684,3.949889,0.587096,124.63363893110254,0.095417276
2859027409595355776,51.316075949778615,0.042310424,12.960726,3.1202898,6.148344264210615,0.03047123
4303294039306246656,51.31327446246717,0.08975392,4.9761753,0.7170954,297.75794101185363,0.06853399
3716608138087936128,51.29307407540007,0.03662834,12.292782,2.6891975,198.52104654118253,0.030522177
3270388416449237760,51.26587344548077,0.2112659,17.705566,4.5134106,58.0466205011353,0.22161184
133359735268433024,51.265098460703626,0.065807566,12.650045,,39.197658920120695,0.058224678
3595317540095019520,51.24901005587501,0.032233085,10.850741,2.355833,178.31630085251615,0.024847431
1603267143629157120,51.222192287747625,0.017109105,8.033153,1.2921877,233.8350485767822,0.016716907
2163558855915069824,51.205410699887096,0.048008442,11.583294,,315.67347406448823,0.033769615
706300980915871616,51.19116805419312,0.017321575,13.319718,2.9480648,129.8558619958561,0.013132854
1264630412816366720,51.187520920833634,0.08791835,4.802299,0.5950155,226.82617958714343,0.048756544
2107257297843283584,51.18266860185122,0.024105284,12.609335,2.826148,284.1100119283428,0.021543706
4902689745157488128,51.17288044315884,0.019810503,11.1648445,2.3222342,12.381389903977816,0.017949976
5557113083119380224,51.167456178339734,0.15590063,18.53131,4.3580933,100.32804954742028,0.14239441
6748283784056800384,51.157313812842865,0.025003806,8.074735,1.2625527,299.1564058280886,0.021509925
2299942278201276288,51.156088144995465,0.018420473,7.2939115,1.0415583,341.87667975000466,0.015545168
6514632718428652928,51.14944957002365,0.017496156,9.903913,1.9955587,345.83671298715984,0.0106128445
5756746775106229120,51.14231589709361,0.0484347,14.976862,3.7976608,133.55563844160952,0.0388268
4195469572528982144,51.13656018501787,0.03402117,14.5610895,3.5884142,297.09252481053267,0.030154929
6065791696645045248,51.135926435978625,0.023807554,11.424941,2.381854,206.2014315533189,0.016442046
1683228851880827136,51.130751314971036,0.020693963,11.458524,2.4728527,185.44336261603965,0.018282827
4366633811793952896,51.129687734418894,0.055065297,15.495008,4.178981,258.01634026214566,0.038728356
5266917261213622144,51.127117567022765,0.026766937,11.668152,2.6574106,100.87412359188694,0.025999188
2054269874008075904,51.126270243060866,0.01994899,11.680012,2.7093992,305.578413996564,0.01270817
6424566979354709248,51.09919524779962,0.025467075,13.339475,-0.18100452,311.09157996484674,0.013792389
3610474857638415616,51.097304027203066,0.03833857,12.749136,3.0079374,204.6710209109411,0.03147449
5059643002799575424,51.094049142681385,0.020138642,11.972005,2.4777336,46.97079038744201,0.013055158
3584226658929871232,51.08888307824784,0.03752723,12.407049,2.707469,184.64361569925163,0.026230352
4361639417663824768,51.088070453133405,0.03847274,11.3816595,2.5112638,259.0868121132202,0.030012649
1015570963037979264,51.08371509249398,0.03171999,12.89207,2.7026167,135.2152883154428,0.024248652
5039735554502890752,51.082677993915105,0.027037647,11.878545,2.5913439,20.68377378657759,0.020149251
2614071100988460544,51.069851036094185,0.053531528,15.351323,4.008478,331.39766600457193,0.047222957
3198812859478372480,51.065354293806706,0.018021578,13.175508,2.9606895,65.86135866378902,0.012832152
6671213104189712000,51.06248814932628,0.036567066,11.567218,2.3014412,298.49966039519774,0.030341087
4443110789740420480,51.057386149460875,0.021429928,12.225685,2.7015667,255.25771984966343,0.015574825
5285775539195330560,51.05388225075709,0.015648464,8.570059,1.5562987,108.27689138715743,0.015748322
3331979901042416512,51.051817618826355,0.096936114,4.9164104,0.5920458,94.11128944061781,0.076578826
5249254676369630336,51.04704516734269,0.019491483,14.014112,3.5688734,144.214659619105,0.017286407
5866128597052432128,51.04486255729566,0.015863921,10.05628,2.054082,212.787836735915,0.0069985795
6227871564690336512,51.04476081300545,0.12881896,16.217709,4.765587,226.06579278574068,0.11315488
4367026096925086464,51.04305528202596,0.29635656,11.736005,2.5679522,260.7213901891552,0.23531204
6032685745182407040,51.03913169913069,0.027755385,14.030096,3.3639517,253.14586943466853,0.026059123
5293288295987250816,51.03393548871435,0.015459751,11.188111,2.3761864,110.83713664387949,0.014929096
5059643105878789632,51.008606443442694,0.018694947,9.426588,1.9277039,46.98061747753933,0.012492814
3846639574348918528,51.00242065910709,0.02541111,12.6227,2.7455196,147.7076759797802,0.021555312
482089261274984064,50.99658460199548,0.021328958,12.682573,2.918703,73.62491412218532,0.010088495
4367026096927711104,50.987616498333246,0.3607869,11.727029,2.5838366,260.7211862464831,0.2850246
2683209044978079616,50.98668748184285,0.022119634,13.264251,2.93326,331.6251935434858,0.01961935
5130073422706364544,50.972045366618275,0.03188185,11.783658,2.4702978,37.13593562672523,0.01958982
890661253803216896,50.970300987420025,0.053303834,16.333796,1.1587152,105.21711939645007,0.048035283
4367026303085396352,50.96943844765955,0.02509384,6.121606,0.8448701,260.71391542328826,0.01949085
5702029029197580160,50.9663435616347,0.3068424,5.1269636,0.88249683,129.7817536866983,0.2538388
4561968267282882688,50.954558203887906,0.19886576,12.5353,,254.79007277471916,0.24454778
5951535219996858624,50.943940521157806,0.022926219,12.587458,2.8983736,263.08991610394963,0.019792866
4224259562941398400,50.94324624411764,0.02298936,7.512979,1.1305127,303.49907775157277,0.019820245
5630532113072532736,50.9426573151017,0.018943131,8.002315,1.2332282,142.61667889188556,0.010348169
4792774797545800832,50.930690628822894,0.14821085,3.8232422,0.2614324,86.82123452009108,0.13713108
5006921282807193856,50.92453466243157,0.019735927,9.839479,1.8685074,10.375121051669685,0.019015025
4484184592790777728,50.9211557107518,0.047670227,16.300005,1.1451626,276.3495179023449,0.04067779
4123874907297370240,50.91757642586817,0.19581945,18.41747,5.028063,266.39494128254665,0.17250462
5630532014287527040,50.916912924573005,0.020248668,12.01563,2.604373,142.61504441632306,0.0108393375
5950304355429385984,50.913470076392876,0.02210856,12.559545,2.57755,261.6701284415439,0.017893018
6082806153754882304,50.90819162067609,0.021274,10.4386635,2.0582514,203.80008015151577,0.01667971
2119686379142441472,50.90628191080458,0.014849094,11.400604,2.5384645,282.6902545804929,0.014907584
2618333804489940992,50.890394357609914,0.02384047,13.361847,3.2066135,329.3036181978969,0.019940743
2026640967853712000,50.846375469416614,2.3784125,20.514574,2.6912327,298.02100343398325,0.7828441
4689958778035794048,50.8419689192465,0.019159894,12.300688,2.8336048,7.773722280188864,0.017482651
3390044040652614656,50.831097643304496,0.031753708,11.664271,2.5011263,82.65453223954857,0.02333757
6044721476534419584,50.82619648473647,0.03042539,12.750803,2.9088268,248.85263640263352,0.026889
4130971047908354304,50.8251544838723,0.026868854,12.325697,2.8724174,249.4304219999168,0.02470305
2760661255379706240,50.82455959029246,0.143343,17.376923,4.98563,356.69003158386596,0.10548552
1892539307049423872,50.819395732748646,0.026914489,9.65697,1.8193369,333.6298281538961,0.018788027
2759428634126128384,50.80855501441288,0.11625294,12.3821945,,357.6539217495241,0.085958235
3943232534138172672,50.80727454464759,0.022588037,8.973733,1.6687059,196.56388745169696,0.017293753
1814070838668707840,50.80441958228267,0.5725253,9.649384,1.9546041,311.0915839709638,0.41175002
3330473222213987072,50.798936557176354,1.5530355,20.010263,2.2140102,95.78454797036525,0.979352
4109528651372564096,50.798052701824915,3.1272318,20.654371,1.7352142,258.88872293641117,2.899689
4140696473069943424,50.79393465443398,0.5019318,19.635588,3.7241306,256.7285343036299,0.4250505
6053245135154609280,50.79192327463149,0.10494329,4.0608897,0.4940493,181.72076420594314,0.084402785
6221167631840454400,50.78609117482581,0.029273795,12.86534,2.973199,216.5238030463142,0.026240313
696501553469122304,50.78452336025994,0.112524465,15.901477,4.5762186,144.84494415736484,0.0909282
2383999392388000640,50.77758394634132,0.017188543,10.691419,2.189005,345.15340839394395,0.0150757525
4977142934516994176,50.776428502079575,0.24032992,19.03124,3.916481,3.7382479522578875,0.11487949
1892539307048909184,50.774529767698425,0.10101901,15.510378,,333.63077733160594,0.06967105
4561968271578549632,50.77276348117683,0.07265734,11.504212,2.654296,254.7899234576069,0.044120446
2384000217021721600,50.76311724809625,0.01897675,10.682732,2.1864243,345.1401070915563,0.016993541
1851868127125091840,50.75995459634728,0.40248537,11.412565,2.789772,319.02526757391206,0.25085986
3943232534137347072,50.75462072435086,0.05721727,11.070571,,196.56373842643197,0.04191463
91196316201965184,50.74752619389176,0.069586724,15.631049,4.088443,29.56508818927173,0.056275863
4110023156763233408,50.74583204103073,0.02300992,12.098162,2.7302933,261.8107667727851,0.019587584
1209182041427374080,50.74538571235775,0.018029777,6.958224,0.95366096,230.6940612028796,0.011392134
3618657732410663808,50.7380729734288,0.023519935,14.549411,0.26495647,208.31631313530912,0.022079477
3082317193037072256,50.71416764263571,0.5135312,7.2459936,0.9659066,118.64132984200316,0.37240446
6658123517042686464,50.703788497178685,0.21850593,13.393102,3.2563276,288.164090058716,0.18072245
4103719347391021952,50.702476399487786,0.07541155,13.5632925,2.9447765,278.5682795895211,0.05256821
4676145235500131456,50.669487105778316,0.018239887,9.649586,1.9170351,61.50777442612182,0.018209243
4966072879648455296,50.661124805360544,0.6070903,15.307617,4.521062,37.489187626886974,0.4021611
4269411798275964800,50.65603576566617,0.059069403,15.255529,4.0695057,286.8411301628289,0.03848956
4676145235499604096,50.65026006247106,0.014776373,13.601706,3.1682682,61.51584482379152,0.0146051515
265201384281320448,50.6498394777885,0.056703523,15.598609,4.1904993,87.85441435895838,0.045909695
2775987485397299072,50.64767117224317,0.047736846,11.632858,2.6120586,11.08183889277884,0.04061098
271438845031711104,50.644608637048854,0.07282268,13.245806,2.9016457,63.289844744256364,0.06265293
6189329043571426944,50.636091716112496,0.026273666,10.837475,2.2476492,201.97387066561288,0.01978675
1827242816176111360,50.629105537293405,0.013575751,13.194603,2.9654064,300.1790158599167,0.008096892
4269094967139156736,50.62726394795403,2.2225797,19.941195,2.8783264,287.16484478847383,1.5003214
6490470881687779968,50.622796569357625,0.018246438,8.482868,1.4296126,349.7716524183916,0.011875386
2836510961942677376,50.62147840267477,0.023238137,13.353374,3.197814,340.84852132214786,0.015164022
2617043665033540480,50.61166328316287,0.020785939,13.265078,3.0972538,329.081141150411,0.01800804
3506061587037686144,50.610678511416516,0.07329723,16.53674,0.79187393,199.85306656459497,0.052215625
3499296429434610304,50.6099946750953,0.03931205,11.470684,2.425765,194.05414981104076,0.034505237
6371557530914670848,50.59874841484268,0.039639093,11.281671,2.4500313,317.3556254791766,0.025968138
5431884378073753984,50.59253139068576,0.3153521,11.491858,2.4715147,146.41607682749785,0.17817663
6853658057885526912,50.59226281669728,0.02390804,12.574094,2.7981758,301.3968679556646,0.022032758
6143175943486753152,50.58656062321964,0.025697816,11.997296,2.6889915,182.48992008073932,0.019711262
2962658549471532672,50.581136773614574,0.1038248,11.045983,2.6961164,76.70644211936715,0.060424197
2972230554107163264,50.56723686643923,0.12960267,17.83646,4.687502,83.74299555848813,0.08500512
1827242816201846144,50.56684941372739,0.016198024,7.428371,1.0959163,300.1821218062407,0.009658503
180116295441149824,50.55388527417569,0.19268346,18.125948,4.73892,67.51462652606764,0.22232999
6143175840408947840,50.553599131986786,0.02479273,8.066553,1.3431034,182.47663535033772,0.017384898
6060965699625586176,50.55334497113012,0.020117525,7.5448947,1.127276,191.30839815813187,0.011516979
4364314662596822528,50.55127732356725,0.019797415,10.055166,2.002881,255.7060455829585,0.014927138
2962658549474035712,50.52342078142602,0.064677514,10.328996,2.7244015,76.7061765894509,0.041466553
5355751581627180288,50.52132900230775,0.19851126,12.063189,3.5279274,154.36077015579116,0.16357285
3234412606443085824,50.517110719046066,0.036810786,7.574898,1.2029185,80.65647842134706,0.032194257
2287506148856660992,50.51330123157782,0.23641741,8.021398,1.2950091,355.2401576922941,0.20640048
540024624884241792,50.510391868446604,0.040806442,15.420662,4.093294,8.791751153790054,0.03543914
5148602083419126016,50.50707059826027,0.02648701,10.745837,2.3951588,32.40292540650854,0.019419307
1489294551432850560,50.503670683193924,0.014424588,12.246227,2.5345993,223.06692178226328,0.0111120315
35398295820372864,50.49442129453855,0.39520976,11.511135,2.6093779,43.358915254728714,0.3434398
466652427262218240,50.49259957083721,0.026256438,14.360462,3.3828201,45.012514355122065,0.015168724
5823352234607843968,50.48230151858801,0.19398603,12.391207,2.9353762,232.7190589672623,0.1068973
6744957928883188736,50.47806347201362,0.021039497,12.559716,2.6520653,294.61464248866554,0.018915553
2832827391830929920,50.465337293092624,0.041062165,10.713328,2.4208403,340.666609852525,0.03316082
1752189568342546048,50.4573390266491,0.018744357,13.544353,3.207817,305.84222990657156,0.015039413
997801721262070912,50.45441654055254,0.023729103,13.213226,2.9112473,96.4717182937526,0.015908081
3825820772648802816,50.454382240592324,0.06592923,13.037291,3.0118694,146.53607736707843,0.059931137
3677094164086948736,50.45364787700048,0.023287084,13.226863,3.0799675,191.8091816918435,0.01942709
5727991694185495552,50.45111973839964,0.017743658,10.800774,2.295041,122.61056361501089,0.012626045
271438845026834944,50.449295113393994,0.029936995,12.697595,2.8559694,63.28928598690865,0.025808703
6060965630906108672,50.444320711420076,0.04443974,15.39597,4.0182714,191.319180997194,0.02618252
2962658549474035584,50.43438300751032,0.020012395,9.562048,2.2374916,76.70820979154011,0.012333777
2421080250237097344,50.423663785643555,0.05425217,11.68062,2.8547258,359.33671447287855,0.041263316
6026152137815012096,50.423146084417816,0.03263115,12.185422,2.596631,252.54143433525937,0.028439965
5353126879893514368,50.42114096209284,0.09977513,13.8423815,3.515914,164.52226495558665,0.07719501
1134155113160270720,50.41439882602768,0.016631814,13.544994,3.2470417,150.2915837503259,0.013344232
299467939039225728,50.413587061629066,0.039684188,11.2429085,2.4695072,28.254418035372826,0.032882717
2421080250237474176,50.41254750515037,0.06655586,11.842761,2.5800085,359.3316119129798,0.048494425
1954559047126247808,50.410093795271784,0.013698084,9.042687,1.6802702,326.12447685375383,0.008984034
1105454458063448448,50.407759137248554,0.024273144,11.712924,2.639203,90.21127622822173,0.008674701
2122104690545294208,50.402622063010114,0.014542482,10.373409,2.3254662,274.35438468964577,0.013219217
4116843358683348224,50.40087674731648,2.7442822,20.45997,1.9197559,264.1799934476198,2.6108673
4118051137803030912,50.399241719465536,2.6158278,19.863749,,264.0336738547481,1.8044918
2928420272788743424,50.3983792897157,0.015696049,13.355202,3.0026617,107.8206438648504,0.0074363556
2879203933297161088,50.39620912643605,0.015825303,9.305748,1.6814823,356.45816260358976,0.011412248
2617043665033973376,50.39047904916445,0.102111205,14.60586,,329.0812484185544,0.13355172
1105454320624498688,50.39036898265627,0.02153725,12.042384,2.719716,90.19920634310617,0.007458798
1062935140823485184,50.38780673868764,0.022578789,10.960022,2.3002968,143.80605218154264,0.014271288
5321049521489667328,50.378625132753484,0.04872666,16.1083,4.537369,128.42805813343125,0.045425437
5380149023092265856,50.361879744512315,0.021766067,12.217034,2.5128508,179.90447706741833,0.013719722
2869128764655109504,50.35517891411731,0.02748961,14.133531,3.2858105,351.0033849245028,0.018867664
921952117778154240,50.35499420555119,0.028408349,12.761721,2.9510279,121.72910641215296,0.023771407
4805866957374888576,50.35275443850639,0.016064003,11.761266,2.529584,81.64743563552717,0.013652806
2928420272788743296,50.350775818215354,0.014993116,13.197112,3.0180426,107.82001459728738,0.007088451
4665366619931917824,50.35030116954927,0.014424276,11.392392,2.5279665,74.88261512661207,0.01415618
2611463952760479232,50.34538252121983,0.029121442,14.158745,3.4183636,341.61288824688626,0.025633225
4805866957374888448,50.34134278860604,0.012113708,10.201844,2.060935,81.64896813762006,0.010582697
4864160624337973248,50.33991044540537,0.015072701,11.532965,2.2799482,68.17902996429045,0.012088367
3352081447497931264,50.33560963053702,0.023803383,13.441048,3.1700478,100.42870725855788,0.021495726
3825820772648802688,50.32885706762648,0.08174023,13.93621,,146.5360707575591,0.12487665
82512476444934528,50.313465034384166,0.07379618,15.384781,3.8891287,37.604715066449785,0.06707435
4319908862597055232,50.307603765615106,0.029690132,13.018942,-0.1453228,290.4182563607856,0.020935532
419121948343397888,50.30688654250263,0.11685384,17.327671,4.621605,4.943235713507629,0.06467781
3566643651231641600,50.303565416707826,0.016585443,8.79594,1.4018784,167.79032064723785,0.016595244
4092990622155744000,50.28085534540498,0.03063708,12.684425,2.779026,276.6302402477138,0.024511775
6487483783474213632,50.26921487111801,0.028897112,14.875483,3.6516762,359.6844071176511,0.023771973
3793898479761174656,50.264321712414095,0.02647472,11.501476,2.4778862,175.55387781734504,0.024424247
4237021938009045248,50.26249449419899,0.01855512,10.568735,2.2738848,300.27588501384247,0.016281148
6462049502543522688,50.24701494353452,0.024356315,14.052321,3.2823324,323.9144197383885,0.016914336
3943239882828182784,50.23726276417325,0.7437599,20.308573,2.858776,196.42085546243155,0.5589517
4279261876207080576,50.23635292571096,0.2842445,11.437212,2.312745,283.3570176109194,0.23726468
3602406744394215936,50.23149438811263,0.03420428,14.222267,3.3673859,179.44156853878948,0.028938532
2867175035571212416,50.228223145721216,0.015265435,9.145486,1.6883955,358.28539878993894,0.010845678
2328674716056981888,50.22452483075953,0.24570186,18.298199,4.4665356,350.6940557179849,0.16873188
4178558705739687168,50.207732877666544,1.8901911,19.765749,1.4097748,268.2008448013028,1.0553536
5673602319993218560,50.185406898355396,0.07074721,16.158012,4.5884333,151.63163788535007,0.063665524
1329942262499164544,50.157292343805025,0.28754172,19.598196,3.6180038,243.93381504499396,0.2169978
4242728884389090944,50.153029375797786,0.22064403,13.919991,3.397788,303.2508406645244,0.14491703
2759428629829608064,50.14831538141223,0.03224731,10.597985,2.4699402,357.6535976770348,0.023956234
3830128624846458752,50.13719268088734,0.09504302,16.527418,4.733279,150.8276129940987,0.08042607
3814369840081992448,50.128971305643816,0.029280724,12.452551,2.542982,170.40697509246232,0.026212297
3361034083487398016,50.12048659323419,0.0234425,13.7556,3.2349825,106.14366570307367,0.02160377
2451701339832959232,50.10880391723609,0.04174249,12.666034,2.6225643,22.623854394641025,0.032043383
3460907947316392704,50.09971298084583,0.18163322,17.368828,4.715378,179.85825763344897,0.12488808
5930139823230549120,50.09702378091545,0.024907539,13.664892,3.164526,249.9034373299412,0.018912973
2020972985439046016,50.086253104253736,1.8380704,20.348091,1.9902782,296.5662296546161,0.72490084
1193465794018333824,50.08265262174834,1.5357753,20.5582,2.6716366,233.72272831519868,1.1328676
5224999346778496128,50.081745488051965,0.061554786,17.154837,1.5712433,176.87525389708776,0.053847168
1575357587146077056,50.07790021323608,0.027994908,15.622568,0.80248356,182.87538613424064,0.021054111
3566338949070993536,50.06686279862661,0.02547037,12.452814,2.753808,169.2751391986689,0.022930253
1089400763661597440,50.06421573579301,0.03907864,16.000692,1.0407381,113.37909878073626,0.02361243
1884744525522874880,50.051821712590645,0.19301312,15.341885,0.8598099,342.8523234476119,0.107209586
18986817760556416,50.051067130892186,0.027955268,12.859632,2.8842459,39.82435828918509,0.025036283
1454104436971779328,50.045835157385035,0.1235419,17.029284,4.854931,210.83875857040357,0.07858284
4124980981624504064,50.040350976791295,2.9894545,20.670315,,265.06231458409354,2.5357525
1573896198753650944,50.03910614418915,0.02886083,14.254209,3.5224304,181.4021839662666,0.020568786
2673992663636347520,50.0364884312193,0.040332425,14.842792,3.7032404,327.8635523883638,0.036881894
458018340407727104,50.00541479563848,0.023927981,12.018761,2.6884842,37.87447894404984,0.015150387
3886019480945496576,49.97879627519524,0.08665688,12.274528,2.9163208,159.18732979250103,0.07618349
3357958852543597056,49.968943470333315,0.2524688,15.712871,4.2028627,100.80829905243309,0.22140224
179416417636545920,49.96537204500389,0.027655229,13.655407,3.1657782,65.64294275869374,0.024224278
6526909899623917056,49.96245209847369,1.0308464,20.52656,2.3852863,349.44796673918387,0.5142365
418077858975682304,49.95024026955472,0.02579487,12.446137,2.9303799,8.06390797436154,0.012649376
99279543440878208,49.94900399180823,0.035469405,11.385034,2.3538027,34.64972519921587,0.028646024
5097351956664593152,49.93852761266215,0.018963078,13.579511,2.968295,59.98344435882593,0.015133497
5019191935652145792,49.93318328713239,0.027119417,14.034548,3.1512814,27.77193217461208,0.018497959
362091963829100672,49.92592858345924,0.123480394,13.527563,3.3825674,11.487558463936331,0.09560643
6467586746181270528,49.921541535564025,0.023513151,9.902676,1.8549852,305.6812073454193,0.015915122
1821315795663331456,49.91069595054804,0.09812294,16.486298,4.6630545,298.6814297055163,0.058543395
1851868127125091968,49.90748823079012,0.019505823,12.183098,2.7857084,319.0170758904822,0.012669121
1085037832803001344,49.8881107945537,0.095897466,17.30117,4.797635,121.02364100454989,0.054337647
1287752248996223488,49.88516062738534,0.013580088,9.014265,1.59231,218.73707811003044,0.0064737615
6031367499416648192,49.87356319072509,0.56578517,19.935463,3.3671188,252.1010041558761,0.5152721
4116844870479502592,49.871984628084284,1.7849649,19.46939,2.2147636,264.42863359000205,1.5236735
4998699753329704448,49.87093142425181,0.10995145,11.383595,2.523055,6.269308955081897,0.078952454
1858469118208383104,49.8648867952538,0.024033781,12.762202,2.9070501,314.34867257921866,0.011384006
5145416111038393216,49.863799235659286,0.21978833,18.377878,4.617195,36.79508917900521,0.15711616
5677526343849451520,49.86171324881652,0.021658516,12.650972,2.5308914,145.91435781629056,0.017281132
5104338008732482176,49.852529803780115,0.024346948,13.007045,2.9046993,47.46501453203803,0.017734867
6157380018807576192,49.850376292354674,0.033425592,14.6332655,3.513667,189.35929841634814,0.024265368
4232452638259239936,49.847815074299746,0.020353835,12.265735,2.6999235,308.7778276167174,0.016023047
4232452642555465088,49.84706405422526,0.01961729,13.431556,3.1406689,308.7749493098027,0.015383136
6289594093023609984,49.844385431563246,0.039269723,11.970364,2.6739874,210.62263123460949,0.023551416
735453264711448064,49.84304392734281,0.05246886,15.429239,4.176837,159.36609667555115,0.045648433
3626268998574790656,49.826332493870936,0.3896293,7.3262544,1.0049767,194.75278644922545,0.32909796
5677526240770236544,49.82228174072528,0.021658067,13.732288,2.9221764,145.9124210152622,0.018445518
2509463083685544320,49.81760082769784,0.23519665,14.939261,4.060174,25.972380255831613,0.22483435
4448223656247483904,49.80105369426962,0.014746722,10.04485,1.8781376,253.54766647463265,0.010294881
2648914040357320576,49.784619496207476,0.026320018,5.9967427,0.8883376,344.564723417443,0.024364358
2923887295576778496,49.78461337087745,0.5805421,20.341269,2.926262,100.10589620918263,0.30698356
1866215589940389120,49.784021123792655,0.7382517,11.2303705,2.552559,315.31877706948273,0.43547115
6222568134778281984,49.783906878163485,0.026751837,12.371591,2.6685638,220.09152245447487,0.024594534
4866928335623297152,49.77992820037822,0.017114537,13.785598,3.230507,72.16692671050961,0.012854745
3375625461782073984,49.74813460273777,0.024339143,13.432638,2.9623213,96.6419825721014,0.018696742
2671157366745568256,49.71474345264414,0.04764261,15.095398,3.9041338,323.12455792524594,0.04623603
4714571105305843456,49.71233944896894,0.019168662,8.200597,1.3731608,29.139387866844114,0.015911335
2781242085825625088,49.706065453527046,0.02826164,10.8976555,2.3007746,11.721517722694031,0.023071302
4123824295451214848,49.68007295536591,2.6805189,20.390596,1.9752522,266.0191138980922,1.7181939
6632099970897367680,49.67788164022031,0.02113596,12.106501,2.6853018,282.9949708837896,0.013628289
6604348434848487808,49.66294825173393,0.73677176,11.169128,2.5888882,342.1621609735609,0.5416018
4307917069079963520,49.66240543268066,2.4369812,19.90784,,290.2846024460761,1.2335584
1425909733315616000,49.650091057029,0.020746969,14.962391,0.40596485,250.23722256910077,0.02076348
1429437378934511616,49.63026344630695,0.4244921,9.078422,2.1694918,244.27298578329305,0.40444657
740931340878555904,49.62419468488364,0.06716529,16.110687,4.4124575,154.1435704665997,0.055108
4119705348733117696,49.60766935628169,2.1223972,19.984222,,266.2255794916861,1.8112717
364013635276551680,49.605916918107006,0.01917855,13.608258,2.9394407,12.211624812351289,0.016716864
1858219151114884352,49.594374370744404,0.02818591,8.006203,1.3279529,312.54397706687797,0.013685697
4119728649019876224,49.59027305921688,2.2668273,20.238098,1.5670681,265.91313211815424,1.6980518
3270079526697712768,49.583659361453186,0.055739272,16.27168,1.1141062,56.779480042933535,0.046820924
3914019231742221568,49.58089468336488,0.018947301,10.332719,2.1069622,170.93121515912574,0.01480524
